RESULT_COUNT: 7694,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
MZOR,MZOR:UW,BBG004MB0VK1,2018-09-04,47.87,48.56,46.85,47.39,332153.0,0.0,1.0,47.87,48.56,46.85,47.39,332153.0,1
MZZ,MZZ:UP,BBG000PTHPN9,2018-09-04,15.78,15.78,15.7754,15.7775,426.0,0.0,1.0,15.78,15.78,15.7754,15.7775,426.0,1
NAC,NAC:UN,BBG000BWMLW0,2018-09-04,13.51,13.51,13.43,13.48,198070.0,0.0,1.0,13.51,13.51,13.43,13.48,198070.0,1
NAD,NAD:UN,BBG000BWLPB5,2018-09-04,13.22,13.24,13.19,13.21,368483.0,0.0,1.0,13.22,13.24,13.19,13.21,368483.0,1
NAII,NAII:UW,BBG000D3ZN63,2018-09-04,9.55,9.65,9.55,9.65,6138.0,0.0,1.0,9.55,9.65,9.55,9.65,6138.0,1
NAK,NAK:UA,BBG000BWMCG8,2018-09-04,0.58,0.5899,0.575,0.585,505492.0,0.0,1.0,0.58,0.5899,0.575,0.585,505492.0,1
NAN,NAN:UN,BBG000BWM494,2018-09-04,12.6,12.6,12.52,12.56,42143.0,0.0,1.0,12.6,12.6,12.52,12.56,42143.0,1
NANO,NANO:UW,BBG000BPRXQ1,2018-09-04,44.0,44.0,41.96,42.83,484133.0,0.0,1.0,44.0,44.0,41.96,42.83,484133.0,1
NAO,NAO:UN,BBG005ZVK8Y4,2018-09-04,0.95,0.970273,0.93,0.9325,61629.0,0.0,1.0,0.95,0.970273,0.93,0.9325,61629.0,1
NAP,NAP:UN,BBG0079Q12Q3,2018-09-04,3.28,3.28,3.1135,3.18,180164.0,0.0,1.0,3.28,3.28,3.1135,3.18,180164.0,1
NAT,NAT:UN,BBG000JK59F3,2018-09-04,2.23,2.26,2.23,2.23,444541.0,0.0,1.0,2.23,2.26,2.23,2.23,444541.0,1
NATH,NATH:UW,BBG000B9ZMN5,2018-09-04,88.1,89.8,88.0,89.0,11110.0,0.0,1.0,88.1,89.8,88.0,89.0,11110.0,1
NATI,NATI:UW,BBG000DZML15,2018-09-04,47.76,48.19,47.32,48.1,504644.0,0.0,1.0,47.76,48.19,47.32,48.1,504644.0,1
NATR,NATR:UW,BBG000C05L30,2018-09-04,8.75,9.1,8.6,9.0,13226.0,0.0,1.0,8.75,9.1,8.6,9.0,13226.0,1
NAUH,NAUH:UW,BBG000V23WC3,2018-09-04,0.85,0.89,0.85,0.88,4848.0,0.0,1.0,0.85,0.89,0.85,0.88,4848.0,1
NAV,NAV:UN,BBG000BPS5V5,2018-09-04,43.52,43.52,41.86,42.18,537892.0,0.0,1.0,43.52,43.52,41.86,42.18,537892.0,1
NAVB,NAVB:UA,BBG000BCHYF1,2018-09-04,0.1737,0.1778,0.165,0.1691,198791.0,0.0,1.0,0.1737,0.1778,0.165,0.1691,198791.0,1
NAVG,NAVG:UW,BBG000BPSTL4,2018-09-04,69.85,69.85,69.6,69.65,372653.0,0.0,1.0,69.85,69.85,69.6,69.65,372653.0,1
NAZ,NAZ:UN,BBG000BGP0Y6,2018-09-04,12.53,12.53,12.43,12.43,13647.0,0.0,1.0,12.53,12.53,12.43,12.43,13647.0,1
NBB,NBB:UN,BBG000QCLNC7,2018-09-04,20.79,20.8382,20.75,20.81,52832.0,0.0,1.0,20.79,20.8382,20.75,20.81,52832.0,1
NBD,NBD:UN,BBG000R13L61,2018-09-04,22.23,22.59,22.2125,22.35,6190.0,0.0,1.0,22.23,22.59,22.2125,22.35,6190.0,1
NBH,NBH:UA,BBG000HYS032,2018-09-04,13.64,13.65,13.55,13.55,47681.0,0.0,1.0,13.64,13.65,13.55,13.55,47681.0,1
NBHC,NBHC:UN,BBG003D8Y879,2018-09-04,40.1,40.22,39.8301,40.05,106829.0,0.0,1.0,40.1,40.22,39.8301,40.05,106829.0,1
NBIX,NBIX:UW,BBG000GJTN99,2018-09-04,125.0,126.28,123.26,125.85,805686.0,0.0,1.0,125.0,126.28,123.26,125.85,805686.0,1
NBL,NBL:UN,BBG000BPT1R8,2018-09-04,29.8,29.91,28.92,29.14,2961388.0,0.0,1.0,29.8,29.91,28.92,29.14,2961388.0,1
NBN,NBN:UW,BBG000F98QZ9,2018-09-04,21.7,22.25,21.7,22.15,11447.0,0.0,1.0,21.7,22.25,21.7,22.15,11447.0,1
NBO,NBO:UA,BBG000HQJGS7,2018-09-04,11.52,11.5697,11.51,11.51,5042.0,0.0,1.0,11.52,11.5697,11.51,11.51,5042.0,1
NBR,NBR:UN,BBG000BZTXK3,2018-09-04,6.19,6.24,6.05,6.16,6096521.0,0.0,1.0,6.19,6.24,6.05,6.16,6096521.0,1
NBTB,NBTB:UW,BBG000CJPPS1,2018-09-04,40.46,40.73,40.02,40.45,56705.0,0.0,1.0,40.46,40.73,40.02,40.45,56705.0,1
NBW,NBW:UA,BBG000NYNG26,2018-09-04,12.65,12.65,12.56,12.6,14915.0,0.0,1.0,12.65,12.65,12.56,12.6,14915.0,1
NBY,NBY:UA,BBG000PVPKG4,2018-09-04,1.7,1.75,1.6611,1.7,9523.0,0.0,1.0,1.7,1.75,1.6611,1.7,9523.0,1
NC,NC:UN,BBG000BPTW36,2018-09-04,34.9,35.1,34.5,34.65,8878.0,0.0,1.0,34.9,35.1,34.5,34.65,8878.0,1
NCA,NCA:UN,BBG000BPV8W4,2018-09-04,9.73,9.75,9.6,9.71,87148.0,0.0,1.0,9.73,9.75,9.6,9.71,87148.0,1
NCB,NCB:UN,BBG000HVGS21,2018-09-04,15.58,15.58,15.4108,15.46,3784.0,0.0,1.0,15.58,15.58,15.4108,15.46,3784.0,1
NCI,NCI:UN,BBG000KQCY92,2018-09-04,23.86,24.225,23.81,24.19,306298.0,0.0,1.0,23.86,24.225,23.81,24.19,306298.0,1
NCLH,NCLH:UN,BBG001WVB331,2018-09-04,53.53,53.69,52.68,53.02,1425467.0,0.0,1.0,53.53,53.69,52.68,53.02,1425467.0,1
NCMI,NCMI:UW,BBG000Q5VNP7,2018-09-04,9.09,9.1,8.88,8.97,394038.0,0.0,1.0,9.09,9.1,8.88,8.97,394038.0,1
NCOM,NCOM:UW,BBG007V9F4Z7,2018-09-04,43.9,44.45,43.45,44.45,54538.0,0.0,1.0,43.9,44.45,43.45,44.45,54538.0,1
NCR,NCR:UN,BBG000BMXM30,2018-09-04,28.23,28.73,27.94,28.37,1123956.0,0.0,1.0,28.23,28.73,27.94,28.37,1123956.0,1
NCS,NCS:UN,BBG000FV4VN6,2018-09-04,16.9,17.0,16.45,16.95,682283.0,0.0,1.0,16.9,17.0,16.45,16.95,682283.0,1
NCTY,NCTY:UW,BBG000CSQHL5,2018-09-04,1.11,2.09,1.11,1.53,9755829.0,0.0,1.0,1.11,2.09,1.11,1.53,9755829.0,1
NCV,NCV:UN,BBG000BNY2H6,2018-09-04,7.14,7.15,7.1,7.11,277377.0,0.0,1.0,7.14,7.15,7.1,7.11,277377.0,1
NCZ,NCZ:UN,BBG000PQ41M3,2018-09-04,6.2,6.21,6.18,6.2,220576.0,0.0,1.0,6.2,6.21,6.18,6.2,220576.0,1
NDAQ,NDAQ:UW,BBG000F5YBW4,2018-09-04,95.51,96.76,95.47,96.74,867449.0,0.0,1.0,95.51,96.76,95.47,96.74,867449.0,1
NDLS,NDLS:UW,BBG004M8C247,2018-09-04,12.25,12.3,11.85,12.1,748154.0,0.0,1.0,12.25,12.3,11.85,12.1,748154.0,1
NDP,NDP:UN,BBG002W91026,2018-09-04,12.66,12.76,12.38,12.59,101825.0,0.0,1.0,12.66,12.76,12.38,12.59,101825.0,1
NDRO,NDRO:UN,BBG001YTXLM9,2018-09-04,3.4,3.7,3.4,3.65,339573.0,0.0,1.0,3.4,3.7,3.4,3.65,339573.0,1
NDSN,NDSN:UW,BBG000BPWS22,2018-09-04,139.03,139.37,137.46,139.22,122302.0,0.0,1.0,139.03,139.37,137.46,139.22,122302.0,1
NE,NE:UN,BBG000DTMLC7,2018-09-04,6.14,6.14,5.75,5.95,5338055.0,0.0,1.0,6.14,6.14,5.75,5.95,5338055.0,1
NEA,NEA:UN,BBG000PC4JD5,2018-09-04,12.94,12.96,12.91,12.92,362215.0,0.0,1.0,12.94,12.96,12.91,12.92,362215.0,1
NEE,NEE:UN,BBG000BJSF01,2018-09-04,170.24,170.75,169.21,170.03,1696688.0,0.0,1.0,170.24,170.75,169.21,170.03,1696688.0,1
NEM,NEM:UN,BBG000BPWYG4,2018-09-04,30.59,30.64,30.025,30.09,7227715.0,0.0,1.0,30.59,30.64,30.025,30.09,7227715.0,1
NEN,NEN:UA,BBG000BPXZN2,2018-09-04,65.1,65.1,65.1,65.1,3.0,0.0,1.0,65.1,65.1,65.1,65.1,3.0,1
NEO,NEO:UW,BBG000BKH263,2018-09-04,13.82,13.925,13.65,13.79,276423.0,0.0,1.0,13.82,13.925,13.65,13.79,276423.0,1
NEOG,NEOG:UW,BBG000C1BPB3,2018-09-04,94.0,94.0,90.86,90.89,198054.0,0.0,1.0,94.0,94.0,90.86,90.89,198054.0,1
NEON,NEON:UW,BBG000BSJWN9,2018-09-04,0.3055,0.31,0.3055,0.31,47699.0,0.0,1.0,0.3055,0.31,0.3055,0.31,47699.0,1
NEOS,NEOS:UW,BBG009FBPWC8,2018-09-04,5.75,6.0,5.4,5.6,208068.0,0.0,1.0,5.75,6.0,5.4,5.6,208068.0,1
NEP,NEP:UN,BBG006JNW367,2018-09-04,48.49,48.66,47.5601,48.38,240407.0,0.0,1.0,48.49,48.66,47.5601,48.38,240407.0,1
NEPT,NEPT:UW,BBG000BJFG30,2018-09-04,4.05,4.48,4.05,4.44,3981947.0,0.0,1.0,4.05,4.48,4.05,4.44,3981947.0,1
NERV,NERV:UW,BBG0069PRMV9,2018-09-04,10.4,10.6,10.05,10.45,113558.0,0.0,1.0,10.4,10.6,10.05,10.45,113558.0,1
NETE,NETE:UW,BBG003GMH2T3,2018-09-04,6.2,6.2699,6.0738,6.14,67100.0,0.0,1.0,6.2,6.2699,6.0738,6.14,67100.0,1
NEU,NEU:UN,BBG000BJ5TW1,2018-09-04,399.94,400.0,389.35,394.66,44466.0,0.0,1.0,399.94,400.0,389.35,394.66,44466.0,1
NEV,NEV:UN,BBG000PHH489,2018-09-04,14.1,14.13,14.08,14.13,20253.0,0.0,1.0,14.1,14.13,14.08,14.13,20253.0,1
NEWM,NEWM:UN,BBG005C9FQX5,2018-09-04,15.87,15.92,15.73,15.81,598899.0,0.0,1.0,15.87,15.92,15.73,15.81,598899.0,1
NEWR,NEWR:UN,BBG007HY5FJ2,2018-09-04,102.13,105.6,101.6669,105.5,1048892.0,0.0,1.0,102.13,105.6,101.6669,105.5,1048892.0,1
NEWT,NEWT:UW,BBG000BH3BF5,2018-09-04,23.18,23.64,23.18,23.62,105558.0,0.0,1.0,23.18,23.64,23.18,23.62,105558.0,1
NFBK,NFBK:UW,BBG000TW6439,2018-09-04,16.22,16.27,15.42,16.23,50333.0,0.0,1.0,16.22,16.27,15.42,16.23,50333.0,1
NFEC,NFEC:UW,BBG000LJGJH7,2018-09-04,4.22,4.4,4.22,4.29,60158.0,0.0,1.0,4.22,4.4,4.22,4.29,60158.0,1
NFG,NFG:UN,BBG000BPYH33,2018-09-04,55.63,56.05,54.98,55.2,382979.0,0.0,1.0,55.63,56.05,54.98,55.2,382979.0,1
NFJ,NFJ:UN,BBG000QSY1D5,2018-09-04,13.13,13.18,13.0931,13.13,166579.0,0.0,1.0,13.13,13.18,13.0931,13.13,166579.0,1
NFLX,NFLX:UW,BBG000CLD9D1,2018-09-04,366.47,368.88,361.26,363.6,7555540.0,0.0,1.0,366.47,368.88,361.26,363.6,7555540.0,1
NFRA,NFRA:UP,BBG005D25MY8,2018-09-04,46.6,46.69,46.55,46.6117,37270.0,0.0,1.0,46.6,46.69,46.55,46.6117,37270.0,1
NFX,NFX:UN,BBG000BK6J68,2018-09-04,27.42,27.76,26.885,27.09,1952182.0,0.0,1.0,27.42,27.76,26.885,27.09,1952182.0,1
NG,NG:UA,BBG000D254G9,2018-09-04,3.63,3.65,3.47,3.58,1257443.0,0.0,1.0,3.63,3.65,3.47,3.58,1257443.0,1
NGD,NGD:UA,BBG000KD30Z6,2018-09-04,0.9559,0.9669,0.8801,0.89,6461460.0,0.0,1.0,0.9559,0.9669,0.8801,0.89,6461460.0,1
NGG,NGG:UN,BBG000L4Y8H4,2018-09-04,52.25,52.65,52.25,52.51,654399.0,0.0,1.0,52.25,52.65,52.25,52.51,654399.0,1
NGHC,NGHC:UW,BBG004PW4SP0,2018-09-04,27.36,27.5,27.12,27.47,80316.0,0.0,1.0,27.36,27.5,27.12,27.47,80316.0,1
NGHCO,NGHCO:UW,BBG008D37M23,2018-09-04,25.25,25.25,25.18,25.21,15848.0,0.0,1.0,25.25,25.25,25.18,25.21,15848.0,1
NGL,NGL:UN,BBG001J1BP24,2018-09-04,11.4,11.7,11.2,11.65,1039446.0,0.0,1.0,11.4,11.7,11.2,11.65,1039446.0,1
NGS,NGS:UN,BBG000HGQ8V5,2018-09-04,22.05,22.25,21.775,22.15,11455.0,0.0,1.0,22.05,22.25,21.775,22.15,11455.0,1
NGVC,NGVC:UN,BBG0034VYLL3,2018-09-04,19.37,19.605,18.76,18.95,107620.0,0.0,1.0,19.37,19.605,18.76,18.95,107620.0,1
NHC,NHC:UA,BBG000BY3V64,2018-09-04,77.0,77.375,75.54,75.85,38848.0,0.0,1.0,77.0,77.375,75.54,75.85,38848.0,1
NHF,NHF:UN,BBG000ND9F20,2018-09-04,22.84,22.8999,22.77,22.79,110082.0,0.0,1.0,22.84,22.8999,22.77,22.79,110082.0,1
NHI,NHI:UN,BBG000CGWVM2,2018-09-04,79.03,79.49,77.7,77.89,137744.0,0.0,1.0,79.03,79.49,77.7,77.89,137744.0,1
NHLD,NHLD:UW,BBG000FVVR37,2018-09-04,3.17,3.321,3.17,3.321,5357.0,0.0,1.0,3.17,3.321,3.17,3.321,5357.0,1
NHS,NHS:UA,BBG000PQWMH2,2018-09-04,10.97,11.0,10.93,10.94,53764.0,0.0,1.0,10.97,11.0,10.93,10.94,53764.0,1
NHTC,NHTC:UW,BBG000FCF697,2018-09-04,26.27,26.62,25.71,25.8,51766.0,0.0,1.0,26.27,26.62,25.71,25.8,51766.0,1
NI,NI:UN,BBG000BPZDS4,2018-09-04,27.13,27.36,27.1,27.12,1884118.0,0.0,1.0,27.13,27.36,27.1,27.12,1884118.0,1
NIB,NIB:UP,BBG000GKD6V5,2018-09-04,26.49,27.21,26.41,27.05,64754.0,0.0,1.0,26.49,27.21,26.41,27.05,64754.0,1
NICE,NICE:UW,BBG000KC1NY1,2018-09-04,116.0,116.71,115.23,116.7,118854.0,0.0,1.0,116.0,116.71,115.23,116.7,118854.0,1
NICK,NICK:UW,BBG000BW0HN3,2018-09-04,11.7,11.7,11.035,11.035,3800.0,0.0,1.0,11.7,11.7,11.035,11.035,3800.0,1
NID,NID:UN,BBG003NQ25Q8,2018-09-04,12.5,12.5,12.43,12.45,69438.0,0.0,1.0,12.5,12.5,12.43,12.45,69438.0,1
NIE,NIE:UN,BBG000Q173D0,2018-09-04,23.66,23.72,23.62,23.72,55487.0,0.0,1.0,23.66,23.72,23.62,23.72,55487.0,1
NIHD,NIHD:UW,BBG009K1K3D2,2018-09-04,5.74,6.1,5.58,5.61,1789069.0,0.0,1.0,5.74,6.1,5.58,5.61,1789069.0,1
NIM,NIM:UN,BBG000CWVL04,2018-09-04,9.62,9.64,9.6,9.64,24986.0,0.0,1.0,9.62,9.64,9.6,9.64,24986.0,1
NIQ,NIQ:UN,BBG003WMK0D2,2018-09-04,12.61,12.6493,12.56,12.59,23264.0,0.0,1.0,12.61,12.6493,12.56,12.59,23264.0,1
NJR,NJR:UN,BBG000BPZXG3,2018-09-04,45.55,46.35,45.4,45.9,276044.0,0.0,1.0,45.55,46.35,45.4,45.9,276044.0,1
NJV,NJV:UN,BBG000HVM9K6,2018-09-04,12.92,12.92,12.91,12.91,4550.0,0.0,1.0,12.92,12.92,12.91,12.91,4550.0,1
NK,NK:UW,BBG009FBSBC1,2018-09-04,3.39,3.3967,3.18,3.24,84348.0,0.0,1.0,3.39,3.3967,3.18,3.24,84348.0,1
NKE,NKE:UN,BBG000C5HTN7,2018-09-04,79.39,80.97,79.0,79.6,18518073.0,0.0,1.0,79.39,80.97,79.0,79.6,18518073.0,1
NKG,NKG:UN,BBG000BQYFF2,2018-09-04,11.25,11.27,11.21,11.24,27086.0,0.0,1.0,11.25,11.27,11.21,11.24,27086.0,1
NKSH,NKSH:UW,BBG000BJ9LZ1,2018-09-04,46.1,46.7,46.0,46.25,3726.0,0.0,1.0,46.1,46.7,46.0,46.25,3726.0,1
NKTR,NKTR:UW,BBG000BHD8K5,2018-09-04,67.0,68.6,65.6,68.49,2414315.0,0.0,1.0,67.0,68.6,65.6,68.49,2414315.0,1
NKX,NKX:UN,BBG000PC41C5,2018-09-04,13.43,13.52,13.42,13.52,176380.0,0.0,1.0,13.43,13.52,13.42,13.52,176380.0,1
NL,NL:UN,BBG000BQ0687,2018-09-04,7.85,8.0,7.75,7.8,16593.0,0.0,1.0,7.85,8.0,7.75,7.8,16593.0,1
NLNK,NLNK:UW,BBG001CDB985,2018-09-04,3.11,3.12,2.99,3.07,350609.0,0.0,1.0,3.11,3.12,2.99,3.07,350609.0,1
NLR,NLR:UP,BBG000KJ6X51,2018-09-04,52.11,52.11,51.94,51.94,546.0,0.0,1.0,52.11,52.11,51.94,51.94,546.0,1
NLS,NLS:UN,BBG000BRJZ72,2018-09-04,14.65,14.75,14.1,14.3,137069.0,0.0,1.0,14.65,14.75,14.1,14.3,137069.0,1
NLSN,NLSN:UN,BBG000R06D59,2018-09-04,25.68,26.08,25.63,26.06,4347511.0,0.0,1.0,25.68,26.08,25.63,26.06,4347511.0,1
NLST,NLST:UW,BBG000BBSPY9,2018-09-04,0.12,0.1275,0.11611,0.1272,942856.0,0.0,1.0,0.12,0.1275,0.11611,0.1272,942856.0,1
NLY,NLY:UN,BBG000BJFKR5,2018-09-04,10.66,10.76,10.64,10.66,9961134.0,0.0,1.0,10.66,10.76,10.64,10.66,9961134.0,1
NM,NM:UN,BBG000QQV9V5,2018-09-04,0.81,0.8334,0.81,0.8288,324758.0,0.0,1.0,0.81,0.8334,0.81,0.8288,324758.0,1
NMFC,NMFC:UN,BBG000BG24C7,2018-09-04,13.75,13.85,13.7,13.75,255424.0,0.0,1.0,13.75,13.85,13.7,13.75,255424.0,1
NMI,NMI:UN,BBG000BQ0SM3,2018-09-04,10.87,10.87,10.8,10.8,6010.0,0.0,1.0,10.87,10.87,10.8,10.8,6010.0,1
NMIH,NMIH:UW,BBG005DLMN57,2018-09-04,21.7,22.1,21.55,22.05,159717.0,0.0,1.0,21.7,22.1,21.55,22.05,159717.0,1
NML,NML:UA,BBG003PDF1K6,2018-09-04,8.91,8.96,8.88,8.95,241314.0,0.0,1.0,8.91,8.96,8.88,8.95,241314.0,1
NMM,NMM:UN,BBG000TS4HP7,2018-09-04,1.99,1.995,1.96,1.98,941120.0,0.0,1.0,1.99,1.995,1.96,1.98,941120.0,1
NMR,NMR:UN,BBG000BZPZB2,2018-09-04,4.59,4.6,4.55,4.59,125239.0,0.0,1.0,4.59,4.6,4.55,4.59,125239.0,1
NMS,NMS:UN,BBG0077HT132,2018-09-04,13.41,13.4118,13.23,13.34,3340.0,0.0,1.0,13.41,13.4118,13.23,13.34,3340.0,1
NMT,NMT:UN,BBG000BGT544,2018-09-04,12.35,12.35,12.23,12.23,14761.0,0.0,1.0,12.35,12.35,12.23,12.23,14761.0,1
NMY,NMY:UN,BBG000BGSSB7,2018-09-04,12.11,12.18,12.08,12.09,52416.0,0.0,1.0,12.11,12.18,12.08,12.09,52416.0,1
NMZ,NMZ:UN,BBG000BY2J44,2018-09-04,13.07,13.11,13.07,13.1,95471.0,0.0,1.0,13.07,13.11,13.07,13.1,95471.0,1
NNA,NNA:UN,BBG000F44K41,2018-09-04,0.598,0.605,0.58,0.5814,151614.0,0.0,1.0,0.598,0.605,0.58,0.5814,151614.0,1
NNBR,NNBR:UW,BBG000BHCSX8,2018-09-04,19.95,20.05,19.625,19.95,136503.0,0.0,1.0,19.95,20.05,19.625,19.95,136503.0,1
NNC,NNC:UN,BBG000BHB1Z6,2018-09-04,12.38,12.38,12.3007,12.36,21590.0,0.0,1.0,12.38,12.38,12.3007,12.36,21590.0,1
NNI,NNI:UN,BBG000PYK031,2018-09-04,57.48,57.63,56.71,56.81,20082.0,0.0,1.0,57.48,57.63,56.71,56.81,20082.0,1
NNN,NNN:UN,BBG000CLQ3T3,2018-09-04,46.39,46.44,45.65,45.76,919284.0,0.0,1.0,46.39,46.44,45.65,45.76,919284.0,1
NNVC,NNVC:UA,BBG000C0WPH6,2018-09-04,0.44,0.469,0.43,0.43,189701.0,0.0,1.0,0.44,0.469,0.43,0.43,189701.0,1
NNY,NNY:UN,BBG000BQ1NZ9,2018-09-04,9.3,9.34,9.2784,9.34,31974.0,0.0,1.0,9.3,9.34,9.2784,9.34,31974.0,1
NOA,NOA:UN,BBG000R07GB4,2018-09-04,7.7,7.7347,7.4,7.6,106307.0,0.0,1.0,7.7,7.7347,7.4,7.6,106307.0,1
NOAH,NOAH:UN,BBG0017X96Y7,2018-09-04,46.7,47.07,44.79,46.58,506922.0,0.0,1.0,46.7,47.07,44.79,46.58,506922.0,1
NOBL,NOBL:UF,BBG005D266V5,2018-09-04,66.43,66.54,66.1736,66.44,160552.0,0.0,1.0,66.43,66.54,66.1736,66.44,160552.0,1.0
NOC,NOC:UN,BBG000BQ2F03,2018-09-04,297.68,298.71,296.2166,297.65,1089347.0,0.0,1.0,297.68,298.71,296.2166,297.65,1089347.0,1
NOG,NOG:UA,BBG000DRTF19,2018-09-04,3.48,3.5,3.37,3.4,2705450.0,0.0,1.0,3.48,3.5,3.37,3.4,2705450.0,1
NOK,NOK:UN,BBG000BNGFF9,2018-09-04,5.48,5.52,5.47,5.51,7012376.0,0.0,1.0,5.48,5.52,5.47,5.51,7012376.0,1
NOM,NOM:UN,BBG000BHBCS0,2018-09-04,12.37,12.45,12.37,12.4104,3319.0,0.0,1.0,12.37,12.45,12.37,12.4104,3319.0,1
NORW,NORW:UP,BBG0018QFKZ2,2018-09-04,14.22,14.2729,14.15,14.25,75246.0,0.0,1.0,14.22,14.2729,14.15,14.25,75246.0,1
NOV,NOV:UN,BBG000BJXC48,2018-09-04,47.04,47.12,46.2,46.43,2137919.0,0.0,1.0,47.04,47.12,46.2,46.43,2137919.0,1
NOW,NOW:UN,BBG002VH3DV7,2018-09-04,195.95,200.66,195.3,200.26,1679098.0,0.0,1.0,195.95,200.66,195.3,200.26,1679098.0,1
NP,NP:UN,BBG000QCQB74,2018-09-04,91.05,91.3,89.75,91.1,80797.0,0.0,1.0,91.05,91.3,89.75,91.1,80797.0,1
NPK,NPK:UN,BBG000BQ4HB5,2018-09-04,131.6,132.25,130.455,131.3,39070.0,0.0,1.0,131.6,132.25,130.455,131.3,39070.0,1
NPN,NPN:UN,BBG000HTNKF1,2018-09-04,13.551,13.59,13.46,13.51,4475.0,0.0,1.0,13.551,13.59,13.46,13.51,4475.0,1
NPO,NPO:UN,BBG000BW2HD2,2018-09-04,74.75,74.855,73.265,74.04,78439.0,0.24,1.0,74.75,74.855,73.265,74.04,78439.0,0.9967689822294022
NPTN,NPTN:UN,BBG000CL6XS0,2018-09-04,8.76,8.76,8.48,8.58,547998.0,0.0,1.0,8.76,8.76,8.48,8.58,547998.0,1
NPV,NPV:UN,BBG000BDSPC9,2018-09-04,12.29,12.29,12.18,12.21,24260.0,0.0,1.0,12.29,12.29,12.18,12.21,24260.0,1
NQP,NQP:UN,BBG000BFHB91,2018-09-04,12.85,12.85,12.77,12.81,41821.0,0.0,1.0,12.85,12.85,12.77,12.81,41821.0,1
NR,NR:UN,BBG000C2HYW3,2018-09-04,10.5,10.5,10.1,10.15,316011.0,0.0,1.0,10.5,10.5,10.1,10.15,316011.0,1
NRG,NRG:UN,BBG000D8RHJ0,2018-09-04,35.32,35.905,35.29,35.62,4173519.0,0.0,1.0,35.32,35.905,35.29,35.62,4173519.0,1
NRIM,NRIM:UW,BBG000C5QZB6,2018-09-04,44.55,45.4,44.35,45.35,19314.0,0.0,1.0,44.55,45.4,44.35,45.35,19314.0,1
NRK,NRK:UN,BBG000BKVQ73,2018-09-04,12.17,12.18,12.1316,12.17,73353.0,0.0,1.0,12.17,12.18,12.1316,12.17,73353.0,1
NRO,NRO:UA,BBG000Q012Z6,2018-09-04,5.2,5.2145,5.18,5.18,185023.0,0.0,1.0,5.2,5.2145,5.18,5.18,185023.0,1
NRP,NRP:UN,BBG000GMHCX2,2018-09-04,30.75,31.35,30.325,31.15,27829.0,0.0,1.0,30.75,31.35,30.325,31.15,27829.0,1
NRT,NRT:UN,BBG000KDLV15,2018-09-04,8.15,8.1507,8.0742,8.0907,5045.0,0.0,1.0,8.15,8.1507,8.0742,8.0907,5045.0,1
NRZ,NRZ:UN,BBG004HQLTC5,2018-09-04,18.55,18.68,18.5,18.55,3188976.0,0.0,1.0,18.55,18.68,18.5,18.55,3188976.0,1
NS,NS:UN,BBG000C1ZTJ1,2018-09-04,27.68,28.0,27.47,27.76,596636.0,0.0,1.0,27.68,28.0,27.47,27.76,596636.0,1
NSA,NSA:UN,BBG008417VT8,2018-09-04,28.26,28.41,27.5,27.69,467579.0,0.0,1.0,28.26,28.41,27.5,27.69,467579.0,1
NSC,NSC:UN,BBG000BQ5GM4,2018-09-04,173.8,174.81,173.68,174.36,1608273.0,0.0,1.0,173.8,174.81,173.68,174.36,1608273.0,1
NSEC,NSEC:UW,BBG000BZ2514,2018-09-04,15.89,15.89,15.89,15.89,44.0,0.0,1.0,15.89,15.89,15.89,15.89,44.0,1
NSIT,NSIT:UW,BBG000DY3VG1,2018-09-04,54.99,55.26,53.88,54.83,140293.0,0.0,1.0,54.99,55.26,53.88,54.83,140293.0,1
NSL,NSL:UN,BBG000C3G2V3,2018-09-04,6.07,6.08,6.05,6.05,141054.0,0.0,1.0,6.07,6.08,6.05,6.05,141054.0,1
NSP,NSP:UN,BBG000BJ4466,2018-09-04,119.75,121.128,118.85,120.8,221574.0,0.0,1.0,119.75,121.128,118.85,120.8,221574.0,1
NSPR,NSPR:UA,BBG000QDMBM9,2018-09-04,0.208,0.208,0.1978,0.1987,516345.0,0.0,1.0,0.208,0.208,0.1978,0.1987,516345.0,1
NSSC,NSSC:UW,BBG000BQ6PD3,2018-09-04,14.95,15.4,14.05,15.4,84065.0,0.0,1.0,14.95,15.4,14.05,15.4,84065.0,1
NSTG,NSTG:UW,BBG004LMFX82,2018-09-04,16.17,16.3,15.85,16.1,160228.0,0.0,1.0,16.17,16.3,15.85,16.1,160228.0,1
NSU,NSU:UA,BBG000KBC6B3,2018-09-04,3.71,3.76,3.71,3.74,1386209.0,0.0,1.0,3.71,3.76,3.71,3.74,1386209.0,1
NSYS,NSYS:UW,BBG000BFV7S3,2018-09-04,4.25,4.3,4.2,4.23,11763.0,0.0,1.0,4.25,4.3,4.2,4.23,11763.0,1
NTAP,NTAP:UW,BBG000FP3343,2018-09-04,86.89,88.07,86.16,87.92,2504700.0,0.0,1.0,86.89,88.07,86.16,87.92,2504700.0,1
