Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
AUBN	Auburn Natl Bncp I	Finance	Major Banks	15.81	2.17	2.68	3642982	0.92	0	4.76	1.47
AUDC	Audiocodes Ltd	Public Utilities	Telecommunications Equipment	14.16	0.54	0	31595800	0	0.87	1.64	2.39
AUPH	Aurinia Pharm Ord			0	-1.3	0	83485110	0	0	1112.47	2.62
AUTO	Autoweb Inc			19.32	0.33	0	12868530	0	0	0	0
AVAV	Aerovironment Inc	Capital Goods	Aerospace	60.52	0.85	0	23355390	0	3.08	4.42	3.17
AVDL	Avadel Pharmaceuticals Plc			9.98	0.95	0	40083600	0	0.08	2.18	4.94
AVEO	Aveo Pharmaceuticals	Consumer Durables	Major Pharmaceuticals	0	-0.62	0	118305400	0	0	80.41	0
AVGO	Broadcom Ltd	Technology	Semiconductors	192.61	1.31	1.67	407987400	4.08	0.87	5.87	5.02
AVGR	Avinger Inc			0	-2.46	0	23909090	0	0	0.5	0
AVHI	A V Homes Inc			12.74	1.33	0	22454870	0	1.75	0.47	0.84
AVID	Avid Tech Inc	Miscellaneous	Industrial Machinery/Components	114.36	0.04	0	41130040	0	0.85	0.41	0
AVIR	Aviragen Therapeutic			0	-0.761	0	38643210	0	0	3.4524	1.6426
AVNW	Aviat Networks Inc	Technology	Radio And Television Broadcasting And Communications Equipment	0	-0.16	0	5317192	0	0	0.37	1.65
AVXL	Anavex Lf SC			0	-0.38	0	42172250	0	0	0	7.34
AVXS	Avexis Inc			0	-5.04	0	31885180	0	-1.67	0	7.3
AWRE	Aware Inc	Technology	Semiconductors	38.66	0.12	0	21728260	0	0	5.91	1.67
AXAS	Abraxas Petro Corp	Energy	Oil & Gas Production	23.81	0.08	0	162355000	0	7.35	4.96	2.92
AXDX	Accelerate Diagnosti			0	-1.23	0	55064940	0	-0.51	778.36	7.08
AXGN	Axogen Inc			0	-0.43	0	33239800	0	0	13.36	58.94
AXON	Axovant Sciences Ltd			0	-2.1	0	107524400	0	0	0	2.66
AXSM	Axsome Thera			0	-1.45	0	23610000	0	0	0	5.34
AXTI	Axt Inc	Technology	Semiconductors	47.5	0.2	0	38376840	0	3.62	4.18	2.17
AY	Atlantica Yield Plc			0	0	0	0	0	0	0	0
AYTU	Aytu Bioscience Inc			0	-48.3	0	4021622	0	0	4.58	0.76
AZPN	Aspen Technology	Technology	EDP Services	30.95	2.11	0	73036290	0	2.58	10.1	0
AZRX	Azurrx Biopharma Inc			0	-1.64	0	11231250	0	0	0	7.63
BABY	Natus Medical Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	72.01	0.58	0	32490970	0	1.06	2.93	3.06
BAND	Bandwidth Inc			0	0	0	0	0	0	0	0
BANF	Bancfirst Corp	Finance	Major Banks	22.35	2.54	1.5	31746030	0.84	2.04	5.59	2.38
BANFP	Bfc Capital Trust II	Finance	Major Banks	0	0	0	0	0	0	0	0
BANR	Banner Corp	Finance	Major Banks	20.16	2.87	1.72	33344850	1	2.08	4.2	1.48
BANX	Stonecastle Fncl Cp			0	1.72	7.4	0	1.48	0	0	0
BASI	Bioanalytical Syst	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-0.17	0	8239235	0	0	0.68	2.22
BATRA	Liberty Braves CS A			0	-2.28	0	49428100	0	-0.97	3.92	3.63
BATRK	Liberty Braves CS C			0	-2.28	0	49347470	0	0	3.92	3.62
BBBY	Bed Bath & Beyond	Consumer Services	Home Furnishings	5.19	3.91	2.86	138847900	0.6	-0.49	0.24	1.07
BBGI	Beasley Brdcst Gr	Consumer Services	Broadcasting	5.17	2.07	1.72	28787850	0.18	0	1.56	1.44
BBH	Biotech Vaneck ETF			0	0	0	0	0	0	0	0
BBOX	Black Box Cp	Technology	Computer Communications Equipment	0	-1.09	15.74	15136670	0.48	-0.44	0.06	0.34
BBRG	Bravo Brio Restauran	Consumer Services	Restaurants	0	-4.95	0	15195120	0	0.71	0.08	0
BBSI	Barrett Business S	Technology	Professional Services	24.68	2.48	1.63	7294924	1	0.99	0.5	6.48
BCAC	Bison Capital Acquistion Corp Ordinary Shares			0	0	0	7978724	0	0	0	0
BCACR	Bison Capital Acquistion Corp Rights			0	0	0	0	0	0	0	0
BCACU	Bison Capital Acquisition Corp Unit			0	0	0	0	0	0	0	0
BCACW	Bison Capital Acquistion Corp Warrant			0	0	0	0	0	0	0	0
BCBP	Bcb Bancorp Inc	Finance	Savings Institutions	17.88	0.8	3.86	11300000	0.56	1.63	2.57	1.37
BCLI	Brainstorm Cell			0	-0.32	0	18841630	0	0	0	15.8
BCOM	B Communications Ltd	Consumer Services	Telecommunications Equipment	0	-1.59	0	29801300	0	0	0.17	1.32
BCOR	Blucora Inc			0	-0.937	0	44910810	0	0.88	2.226	2.059
BCOV	Brightcove Inc			0	-0.55	0	34345220	0	-1.27	1.58	3.49
BCPC	Balchem Cp	Basic Industries	Major Chemicals	43.56	1.93	0.45	31997140	0.38	1.41	4.75	4.75
BCRX	Biocryst Pharma Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	0	-0.62	0	80427600	0	-0.28	11.43	13.91
BCTF	Bancorp 34 Inc			9.49	1.5	0	3255978	0	0	2.01	0.9
BDGE	Bridge Bancorp Inc	Finance	Major Banks	19.28	1.91	2.6	19373950	0.92	0	5.14	1.57
BDSI	Biodelivery Sci Intl	Consumer Durables	Major Pharmaceuticals	105.36	0.03	0	55474580	0	0.98	3.69	6.22
BEAT	Biotelemetry Inc	Health Care	Medical/Dental Instruments	19.83	1.49	0	32360070	0	3.47	4.54	5.81
BECN	Beacon Roofing Suppl	Consumer Services	RETAIL: Building Materials	32.61	1.68	0	60451560	0	1.66	0.77	2.35
BELFA	Bel Fuse Cl A	Capital Goods	Electrical Products	19.99	1.41	0.85	12043170	0.24	0	0.67	1.94
BELFB	Bel Fuse Inc Cl B	Capital Goods	Electrical Products	23.06	1.41	0.86	12042950	0.28	0	0.77	2.24
BFIN	Bankfinancial Corpor	Finance	Savings Institutions	33.44	0.49	1.7	18330090	0.28	3.43	5.46	1.51
BFIT	G-X Health & Wellness Thematic Et			0	0	0	0	0	0	0	0
BGCP	Bgc Partners Cl A	Finance	Investment Bankers/Brokers/Service	38.04	0.4	4.77	286092700	0.72	1.16	1.63	5.24
BGFV	Big 5 Sporting	Consumer Services	Other Specialty Stores	6.53	1.09	8.22	21746480	0.6	1.09	0.15	0.77
BGNE	Beigene Ltd Ads			0	-4.97	0	39829990	0	0	0	12.46
BHAC	Barington/Hilco Acq			0	-0.06	0	1927185	0	0	0	3.97
BHACR	Barington/Hilco Rgts			0	0	0	0	0	0	0	0
BHACW	Barington/Hilco Wts			0	0	0	0	0	0	0	0
BHBK	Blue Hills Bancorp			30.06	0.7	3.05	24848810	0.6	0	6.64	1.28
BHF	Brighthouse Financial Inc			0	-16.92	0	0	0	0	0	0
BIB	Ultra Nasdaq Biotech Proshares			0	0	0	0	0	0	0	0
BICK	BICK Index Fund FT			0	0	0	0	0	0	0	0
BIDU	Baidu Inc	Technology	Computer Software: Programming, Data Processing	43.63	5.49	0	346743600	0	62.5	7.95	5.98
BIIB	Biogen Inc	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	20.19	15.24	0	211444700	0	2.22	5.55	5.61
BIOC	Biocept Inc	Health Care	Precision Instruments	0	-1.06	0	30257730	0	0	5.54	3.79
BIOL	Biolase Inc			0	-0.34	0	75979230	0	-0.22	1.039	2.072
BIOS	Bioscrip Inc	Health Care	Medical/Nursing Services	0	-0.69	0	127474100	0	-0.44	0.34	0
BIS	Ultrashort Biotechnology Proshares			0	0	0	0	0	0	0	0
BIVV	Bioverativ Inc			13.27	4.21	0	108166200	0	1.31	5.99	9.21
BJRI	Bj's Restaurants Inc	Consumer Services	Restaurants	19.12	1.7	0	21445920	0	1.57	0.66	2.56
BKCC	Blackrock Cptl Invt	Finance	Credit Services	0	-0.44	9.4	0	0.72	2.91	0	0
BKEP	Blueknight Energy LP			0	-0.125	10.27	38183490	0.58	0	1.1777	0.4713
BKEPP	Blueknight Srs A Uts			0	-0.125	9.38	38182500	0.71	0	1.5884	0.6357
BKMU	Bank Mutual Corp	Finance	Savings Institutions	29.72	0.36	2.05	45931780	0.22	5.81	5.14	1.7
BKSC	Bank of So Car Cp	Finance	Major Banks	17.876	1.06	3.16	4980210	0.6	0	5.445	2.193
BKYI	Bio-Key Intl Inc			0	-0.94	0	6497959	0	0	3.52	1.16
BL	Blackline Inc			0	-0.86	0	52467380	0	-6.74	12.15	6.08
BLBD	Blue Bird Corp			24.46	0.88	0	24233180	0	1.33	0.54	0
BLCM	Bellicum Pharma Comm			0	-2.94	0	33225870	0	0	975.18	2.56
BLCN	Reality Shares Nasdaq Nextgen Economy ETF			0	0	0	0	0	0	0	0
BLDP	Ballard Power Sys	Energy	Industrial Machinery/Components	0	-0.05	0	176343600	0	-3186.67	8.39	7.01
BLDR	Builders Firstsource	Consumer Services	RETAIL: Building Materials	11.84	1.51	0	112912200	0	0.81	0.3	5.48
BLFS	Biolife Solutions			0	-0.46	0	13227190	0	0	8.1	11.05
BLIN	Bridgeline Digital	Technology	Computer Software: Prepackaged Software	0	-1.25	0	4201521	0	0	0.76	1.04
BLKB	Blackbaud Inc	Technology	Computer Software: Prepackaged Software	98.55	1.04	0.5	46684250	0.48	4.59	5.97	17.24
BLMN	Bloomin' Brands Inc			19.93	0.9	1.8	98998890	0.32	1.08	0.42	19.47
BLMT	Bsb Bancorp Inc			19.99	1.55	0	8753870	0	0	5.2	1.59
BLNK	Blink Charging Co			0	0	0	0	0	0	0	0
BLPH	Bellerophon Ther Com			0	-1.39	0	35510950	0	0	0	0
BLRX	Biolinerx Ltd			0	-0.28	0	95616820	0	0.18	0	1.78
BLUE	Bluebird Bio	Consumer Services	Textile - Apparel Clothing	0	-7.33	0	45596590	0	0.31	233.66	5.18
BMCH	Bmc Stock Holdings			34.98	0.61	0	67136150	0	0.69	0.45	2.03
BMLP	Bank of Montreal BMO Elkhorn DWA MLP Select			0	0	0	0	0	0	0	0
BMRA	Biomerica Inc			0	-0.13	0	8521277	0	0	4.09	5.56
BMRC	Bank of Marin Bancrp	Finance	Major Banks	19.7	3.64	1.62	6109979	1.16	1.99	5.18	1.81
BMRN	Biomarin Pharmaceut	Consumer Durables	Major Pharmaceuticals	0	-1.07	0	175225500	0	-4.46	12.04	5.17
BMTC	Bryn Mawr Bank Corp	Finance	Major Banks	20.53	2.17	1.99	17000900	0.88	2.6	4.66	1.91
BNCL	Beneficial Bancorp	Finance	Savings Institutions	35.64	0.48	1.39	70724640	0.24	3.45	6.34	1.18
BNDX	Total Intl Bond ETF Vanguard			0	0	0	0	0	0	0	0
BNFT	Benefitfocus			0	-0.92	0	31178950	0	-4.62	3.48	0
BNSO	Bonso Elec Intl In	Capital Goods	Industrial Machinery/Components	4.7168	0.53	0	4964199	0	0	0.7236	0.8185
BNTC	Benitec Biopharm Ads			0	-0.52	0	10256600	0	0	3.15	1.63
BNTCW	Benitec Biopharm Wrt			0	-0.03	0	0	0	0	0	0
BOCH	Bank of Commerce Hld	Finance	Major Banks	18.09	0.66	1.03	16259660	0.12	2.41	4.47	1.5
BOFI	Bofi Holding Inc	Finance	Savings Institutions	13.02	2.07	0	63427300	0	1.1	4.48	2
BOFIL	Bofi Hld Sub Not			0	0	0	0	0	0	0	0
BOJA	Bojangles Inc CS			12.94	0.94	0	36999180	0	3.56	0.85	1.99
BOKF	Bok Financial Corp	Finance	Major Banks	19.26	4.58	2.01	65382440	1.76	2.03	3.91	1.67
BOKFL	Bok Financial Corp			0	0	0	6000000	0	0	0	0
BOLD	Audentes Therapeutics Inc			0	-3.52	0	27784130	0	-1.48	0	4.35
BOMN	Boston Omaha Corporation Class A			0	-0.59	0	14362210	0	0	39.58	1.63
BOOM	Dynamic Materials	Capital Goods	Industrial Specialties	0	-0.58	0.41	14769790	0.08	0	1.75	2.44
BOSC	Bos Better Online	Technology	Computer Communications Equipment	16.43	0.11	0	3233696	0	0	0.23	0.64
BOTJ	Bank of The Jame Fnl			21.94	0.66	1.65	4377763	0.24	0	2.81	1.25
BOTZ	G-X Robotics & Artificial Intel Thmtc ETF			0	0	0	0	0	0	0	0
BOXL	Boxlight Corporation Class A			0	0	0	0	0	0	0	0
BPFH	Boston Pvt Finl Hldg	Finance	Major Banks	19.14	0.85	2.72	84307700	0.44	2.64	3.63	1.82
BPFHP	Boston Private Dep S			30.31	0.85	6.75	83948700	1.74	0	5.76	2.89
BPFHW	Boston Private Wts	Finance	Major Banks	0	-0.31	0	0	0	0	0	0
BPMC	Blueprint Medi Cm ST			0	-3.12	0	39142860	0	0	103.31	7.06
BPOP	Popular Inc	Finance	Major Banks	15.64	2.21	2.89	101934700	1	1.9	2.13	0.7
BPOPM	Popular Inc Trust II	Finance	Major Banks	0	0	0	0	0	0	0	0
BPOPN	Popular Inc Trust I	Finance	Major Banks	0	0	0	0	0	0	0	0
BPRN	Bank of Princeton			13.46	2.4	0	6546130	0	0	5.34	1.4
BPTH	Bio-Path Holdings			0	-0.07	0	100048800	0	0	3232.58	4.77
BPY	Brookfield Property Partners L			0	0	0	0	0	0	0	0
BRAC	Black Ridge Acquisition Corp			0	0	0	0	0	0	0	0
BRACR	Black Ridge Acquisition Corp Right			0	0	0	0	0	0	0	0
BRACU	Black Ridge Acquisition Corp Unit			0	0	0	12399770	0	0	0	0
BRACW	Black Ridge Acquisition Corp Warrant			0	0	0	0	0	0	0	0
BREW	Craft Brew Alliance			646.3	0.03	0	19292840	0	6.47	1.67	2.86
BRID	Bridgford Foods Cp	Consumer Non-Durables	Specialty Foods	13.76	0.93	0	9075900	0	0	0.75	2.59
BRKL	Brookline Bancorp	Finance	Savings Institutions	20.58	0.77	2.3	76340700	0.36	3.32	5.38	1.51
BRKR	Bruker Corp	Capital Goods	Biotechnology: Laboratory Analytical Instruments	31.64	1	0.5	158840200	0.16	3.68	2.93	6.46
BRKS	Brooks Automation	Technology	Industrial Machinery/Components	41.74	0.8	1.2	67166420	0.4	2.32	3.3	3.74
BRPA	Big Rock Partners Acquisition Corp			0	0	0	0	0	0	0	0
BRPAR	Big Rock Partners Acquisition Corp Right			0	0	0	0	0	0	0	0
BRPAU	Big Rock Partners Acquisition Corp Unit			0	0	0	0	0	0	0	0
BRPAW	Big Rock Partners Acquisition Corp Warrant			0	0	0	0	0	0	0	0
BRQS	Borqs Technologies Inc			0	-0.01	0	30804710	0	0	0	0
BSET	Bassett Furniture	Consumer Durables	Home Furnishings	23.1	1.71	1.11	10735020	0.44	1.4	0.95	2.23
BSF	Bear State Fin Inc			18.34	0.56	1.17	37712760	0.12	0	4.48	1.58
BSFT	Broadsoft Inc	Technology	Computer Software: Prepackaged Software	0	-0.27	0	30965390	0	-6.88	4.8	5.09
BSPM	Biostar Pharmaceutic	Consumer Durables	Major Pharmaceuticals	0	-2.55	0	2662421	0	0	2.74	0.12
BSQR	Bsquare Corp	Miscellaneous	Business Services	0	-0.31	0	12605610	0	0	0.73	1.78
BSRR	Sierra Bancorp	Finance	Major Banks	19.72	1.38	2.08	13837870	0.56	2.3	4.17	1.72
BSTC	Biospecifics Tech Cp	Consumer Durables	Major Pharmaceuticals	27.83	1.63	0	7164021	0	1.3	11.74	5.25
BTEC	Principal Healthcare Innovators Index			0	0	0	0	0	0	0	0
BUFF	Blue Buffalo Pet			40.97	0.71	0	196974900	0	2.01	4.84	23.99
BUR	Burcon Nutrascience			0	-0.125	0	37830950	0	0	317.1798	8.8885
BURG	Chanticleer Hldgs			0	0	0	0	0	0	0	0
BUSE	First Busey Corp	Finance	Major Banks	21.04	1.51	2.24	45583150	0.72	3.11	5.87	2
BV	Bazaarvoice Inc			0	-0.16	0	84663920	0	4.04	2.02	2.17
BVSN	Broadvision Inc	Technology	Computer Software: Prepackaged Software	0	-1.977	0	4964821	0	0	2.8394	1.7534
BVXV	Biondvax Pharma Ads			0	-2.12	0	4488920	0	0	0	5.57
BVXVW	Biondvax Pharma WT			0	0	0	0	0	0	0	0
BWEN	Broadwind Energy Inc	Capital Goods	Metal Fabrications	6.59	0.44	0	15034480	0	0.89	0.22	0.56
BWFG	Bankwell Financial			20.5	1.81	0.75	7569890	0.28	0	5.3	1.81
BWINA	Baldwin Lyons Cl A	Finance	Property-Casualty Insurers	105.62	0.22	4.71	15120850	1.08	0	1.06	0.86
BWINB	Baldwin Lyons Cl B	Finance	Property-Casualty Insurers	104.84	0.22	4.73	15120880	1.08	-4.76	1.06	0.86
BWLD	Buffalo Wild Wings	Consumer Services	Restaurants	31.53	3.95	0	15502010	0	2.15	0.93	7.75
BYBK	Bay Bancorp Inc			40.03	0.3	0	10712860	0	0	4.65	1.83
BYFC	Broadway Fin Cp	Finance	Savings Institutions	16.1	0.15	0	26665320	0	0	4.92	1.39
BYSI	Beyondspring Inc Ordinary Shares			0	-3.71	0	22843990	0	0	0	16.76
BZUN	Baozun Inc Ads			97.59	0.32	0	54251270	0	28.37	2.88	6.55
CA	CA Inc	Technology	Computer Software: Prepackaged Software	18.26	1.8	3.13	421356900	1.02	4.93	3.38	2.31
CAAS	China Automotive Sys	Capital Goods	Auto Parts:O.E.M.	6.17	0.82	0	31644270	0	0.6	0.34	0.51
CAC	Camden Natl Cp	Finance	Major Banks	16.53	2.69	2.08	15511920	0.92	0	4.64	1.68
CACC	Credit Acceptance	Finance	Finance: Consumer Services	16.34	18.3	0	19464880	0	1.23	6.82	4.59
CACG	Legg Clearbridge All Cap Growth ETF			0	-0.12	0	0	0	0	0	0
CADC	China Advanced Const	Basic Industries	Engineering & Construction	0	-4.31	0	2388572	0	0	0.1	0.42
CAFD	8Point3 Energy Cl A			59.84	0.26	7.2	28080940	1.09	2.4	6.32	1.62
CAKE	Cheesecake Fact	Consumer Services	Restaurants	15.7	2.86	2.63	45879730	1.16	1.59	0.88	3.17
CALA	Calithera Biosci Com			0	-1.14	0	35476220	0	-0.25	47.73	3.36
CALD	Callidus Software	Technology	EDP Services	0	-0.37	0	67716540	0	3.77	7.39	6.95
CALI	China Auto Logistics	Consumer Services	Motor Vehicles	0	-0.15	0	4033333	0	0	0.02	0.38
CALL	Magicjack Vocaltec L	Public Utilities	Telecommunications Equipment	0	-1.42	0	16113390	0	0	1.1	2.92
CALM	Cal-Maine Foods In	Consumer Non-Durables	Farming/Seeds/Milling	0	-1.23	0	48660720	0	0.79	1.97	2.62
CAMP	Calamp Corp	Technology	Radio And Television Broadcasting And Communications Equipment	215.56	0.11	0	35600940	0	0.98	2.35	4.39
CAMT	Camtek Ltd	Capital Goods	Electronic Components	73.85	0.08	0	35397570	0	0.97	1.73	2.75
CAPR	Capricor Therap			0	-0.82	0	23495830	0	0	15.44	0
CAR	Avis Budget Group I	Consumer Services	Rental/Leasing Companies	48.6	0.85	0	82646630	0	1.74	0.4	23.16
CARA	Cara Therapeutics			0	-2.28	0	32580650	0	0	424.16	3.54
CARB	Carbonite Inc			1102.38	0.02	0	27799140	0	1.42	2.88	17.71
CARG	Cargurus Inc Class A			0	-0.52	0	77196380	0	0	0	0
CARO	Carolina Financial Corp			21.65	1.82	0.53	16054920	0.2	0	6.27	2.15
CART	Carolina Trust Bank	Finance	Regional - Mid-Atlantic Banks	48.64	0.17	0	4654501	0	0	2.68	1.29
CARV	Carver Bancorp	Finance	Savings Institutions	0	-0.41	0	3695455	0	0	0.32	1.32
CARZ	Nasdaq Global Auto Index Fund FT			0	0	0	0	0	0	0	0
CASA	Casa Systems Inc	Consumer Services	Restaurants	0	-0.397	0	3402062	0	0	0.08	0.39
CASC	Cascadian Therapeutics Inc			0	-1.45	0	50552040	0	0	0	1.57
CASH	Meta Financial Grp	Finance	Savings Institutions	15.47	5.42	0.64	9348987	0.52	0	3.22	1.79
CASI	Casi Phrmactcls Inc			0	-0.13	0	60198020	0	0	0	7.28
CASM	Cas Medical Sys Inc	Health Care	Medical/Dental Instruments	0	-0.31	0	27324680	0	-0.19	0.93	0
CASS	Cass Information Sys	Miscellaneous	Business Services	29.04	2.25	1.42	11202970	0.92	0	5.53	3.28
CASY	Casey's General Stor	Consumer Durables	Automotive Aftermarket	26.95	4.23	0.91	37878120	1.04	4.17	0.64	3.72
CATB	Catabasis Pharma			0	-1.71	0	22481130	0	0	0	2.17
CATC	Cambridge Bancorp			16.8832	4.345	2.56	4079065	1.88	0	3.5113	2.1032
CATH	G-X S&P 500 Catholic Values ETF			0	0	0	0	0	0	0	0
CATM	Cardtronics Inc	Miscellaneous	Business Services	15.91	1.45	0	45533390	0	0.59	0.76	2.07
CATS	Catasys Inc	Technology	Networking & Communication Devices	0	-1.62	0	15889490	0	-0.11	6.91	9.37
CATY	Cathay Genl Bncp	Finance	Major Banks	17.42	2.43	2.01	80812860	0.84	2.12	7.11	1.76
CAVM	Cavium Inc	Technology	Semiconductors	0	-2.98	0	68776190	0	0.78	5.34	6.29
CBAK	China Bak Battery	Energy	Industrial Machinery/Components	0	-0.47	0	26223530	0	0	2.29	2.57
CBAN	Colony Bankcorp Inc	Finance	Major Banks	13.5	1.03	0.73	8438849	0.1	0	2.41	1.26
CBAY	Cymabay Therapeutics			0	-1.07	0	43755700	0	0	82.44	122.03
CBFV	Cb Financial Svc			16.91	1.73	3	4087863	0.88	1.72	3.48	1.3
CBIO	Catalyst Bio			0	-14.07	0	4309169	0	0.03	35.66	0.66
CBLI	Cleveland Biolabs	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-0.67	0	11277970	0	0	12.32	7.79
CBMG	Cellular Biomedicine			0	-2.06	0	14108330	0	0	587.89	2.44
CBOE	CBOE Global Markets Inc	Finance	Investment Bankers/Brokers/Service	61.21	1.83	0.96	112818200	1.08	1.51	9.6	4.46
CBPO	China Biologic Produ	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	20.93	3.84	0	27238810	0	1.53	6.4	4
CBRL	Cracker Barrel	Consumer Services	Restaurants	18.74	8.37	3.08	24035700	4.8	2.6	1.28	6.88
CBSH	Commerce Bancshares	Finance	Major Banks	20.81	2.82	1.54	101617000	0.9	3.67	5.15	2.33
CBSHP	Commerce BNC B Dep			9.43	2.82	5.63	101803200	1.5	0	2.34	1.06
CBTX	Cbtx Inc			0	0	0	0	0	0	0	0
CCBG	Capital City Bank Gr	Finance	Major Banks	35.1	0.74	1.14	16964150	0.28	5.01	3.3	1.52
CCCL	China Ceramics Co	Capital Goods	Building Materials	0	-19.43	0	3188811	0	0	0.04	0.04
CCCR	China Commercial Cre			0	-0.45	0	18018990	0	0	0	0
CCD	Calams Dy Cnv In			0	0	0	0	0	0	0	0
CCIH	Chinacache Hldgs ADR	Technology	EDP Services	0	-2.99	0	26348620	0	0	0.18	0.71
CCLP	CSI Compressco			0	-1.46	14.31	35494140	0.75	0.79	0.63	1.6
CCMP	Cabot Microelectron	Technology	Semiconductors	29.99	3.21	0.88	25270380	0.8	1.65	4.68	4.01
CCNE	Cnb Financial Corp	Finance	Major Banks	17.47	1.66	2.32	15185950	0.66	0	4.23	1.8
CCOI	Cogent Comm Hldgs	Technology	Computer Software: Prepackaged Software	150.57	0.35	3.57	44781780	1.84	3.6	5.05	0
CCRC	China Customer Ord			27.71	0.45	0	18328790	0	0	3.13	7.99
CCRN	Cross Ctry Hlthcr	Technology	Professional Services	51.59	0.27	0	36494280	0	0.91	0.59	2.47
CCUR	Concurrent Computer	Technology	Computer Manufacturing	2.1	3.07	7.23	9373643	0.48	0	2.25	1.43
CCXI	Chemocentryx Inc			0	-0.62	0	48705720	0	0	12.42	7.97
CDC	Victory US Eqty Income Ehnd Vol Wtd ETF			0	0	0	0	0	0	0	0
CDEV	Centennial Resource Development Inc			95.73	0.2	0	256692900	0	0	22.37	1.75
CDK	Cdk Global Inc			33.69	1.99	0.84	140044800	0.56	2.25	4.21	0
CDL	Victory US Largecap Hi Div Vol Wtd ETF			0	-0.69	0	0	0	0	0	0
CDLX	Cardlytics Inc.			0	0	0	0	0	0	0	0
CDMO	Avid Bioservices Inc.			0	0	0	0	0	0	0	0
CDMOP	Avid Bioservices Inc.			0	0	0	0	0	0	0	0
CDNA	Caredx Inc			0	-1.39	0	22540680	0	-0.35	2.74	10.33
CDNS	Cadence Design Sys	Technology	Computer Software: Prepackaged Software	50.09	0.86	0	280176400	0	2.68	6.4	12.58
CDTI	Clean Diesel Technol	Basic Industries	Major Chemicals	0	-1.98	0	15724550	0	0	0.76	4.8
CDTX	Cidara Thera			0	-3.55	0	16863640	0	0	0	2.16
CDW	CDW Corp			26.42	2.63	0.92	154885100	0.64	1.58	0.74	12.7
CDXC	Chromadex Corp CS			0	-0.2	0	46091810	0	0	8.95	7.02
CDXS	Codexis Inc	Basic Industries	Major Chemicals	0	-0.41	0	48324240	0	-1.07	7.56	10.65
CDZI	Cadiz Inc	Public Utilities	Water Supply	0	-1.57	0	22257140	0	0	635.2	0
CECE	C E C O Envir	Capital Goods	Pollution Control Equipment	0	-1.17	3.39	34488110	0.3	1	0.79	1.57
CECO	Career Education	Consumer Services	Other Consumer Services	0	-0.36	0	69076060	0	4.53	1.16	2.19
CELC	Celcuity Inc			0	-0.02	0	9722154	0	0	0	0
CELG	Celgene Corp	Consumer Durables	Major Pharmaceuticals	30.4	3.23	0	782316400	0	0.67	6.42	9.26
CELGZ	Celgene Cp Cvr	Consumer Durables	Major Pharmaceuticals	0	1.92	0	0	0	0	0	0
CELH	Celsius Holdings Inc			0	-0.06	0	45339800	0	0	7.84	10.08
CEMI	Chembio Diagnostics			0	-0.71	0	12309090	0	-0.47	4.04	4.83
CENT	Central Garden	Consumer Durables	Consumer Specialties	28.98	1.33	0	51782460	0	2.49	0.98	3.1
CENTA	Central Garden & Pet	Consumer Durables	Consumer Specialties	28.15	1.33	0	51701040	0	2.48	0.95	3.01
CENX	Century Aluminum C	Basic Industries	Aluminum	0	-2.7	0	87615280	0	-1.34	0.93	1.77
CERC	Cerecor Inc			0	-1.12	0	26051020	0	0	24.44	4.41
CERCW	Cerecor Inc Cl A WT			0	0	0	0	0	0	0	0
CERN	Cerner Corp	Technology	EDP Services	33	1.98	0	331649100	0	1.74	4.83	5.43
CERS	Cerus Corp	Health Care	Medical/Dental Instruments	0	-0.61	0	109135400	0	0	8.39	7.86
CETV	Central EUR Med A	Consumer Services	Broadcasting	184	0.03	0	144845600	0	13.14	1.02	0
CETX	Cemtrex Inc			6.42	0.46	0.71	10248320	0.02	0	0.23	0.78
CETXP	Cemtrex Inc Series 1 Pfd.			14.44	0.46	0	10247760	0	0	0.55	1.85
CETXW	Cemtrex Inc Series 1 Warrant			0	0	0	0	0	0	0	0
CEVA	Ceva Inc	Technology	Semiconductors	61.475	0.756	0	21947280	0	1.64	12.38	4.346
CEY	Victoryshares Emerging Market High Div Vol Wtd E			0	0	0	0	0	0	0	0
CEZ	Victory EM Vol Wtd ETF			0	-0.76	0	0	0	0	0	0
CFA	Victory US 500 Vol ETF ETF			0	0	0	0	0	0	0	0
CFBI	Community First Bancshares Inc			157.9434	0.083	0	7538160	0	0	8.1375	1.3026
CFBK	Central Fed Cp	Finance	Savings Institutions	41.33	0.06	0	16286290	0	0	3.09	1.02
CFFI	C&F Financial Corp	Finance	Major Banks	15.49	3.78	2.25	3486934	1.32	0	2.35	1.45
CFFN	Capitol Fed Finl Inc	Finance	Savings Institutions	22.96	0.63	2.35	134349000	0.34	4.68	9.31	1.48
CFMS	Conformis Inc CS			0	-1.36	0	44836160	0	0.22	2	2.32
CFO	Victory US 500 Ehnd Vol Wtd ETF			0	0	0	0	0	0	0	0
CFRX	Contrafect			0	-0.47	0	73653850	0	0	0	3.76
CG	The Carlyle Group			52.46	0.43	5.22	91071430	1.18	0.13	0.64	4.03
